"id" "zspec" "flag" "zphot_best" "ra" "dec" "g_AB" "g_AB_lim" "mask_design_flag" "flag_gzk_ir" "flag_gzk_opt" "flag_BM" "flag_BX" "flag_LBG" "flag_BZ36" "flag_photz" "flag_xray" "flag_radio" "flag_bright_guide_star" "pointing" "mask" "quad" "slit" "obj" "year_reduction" "source_zphot_best" "flag_ilbert_photz1.7"
403315 9.9999 0.0 1.3404 149.839264 1.895146 25.24 25.25 1 1 1 0 1 0 -1 1 0 0 0 43 1 4 27 2 81 1 0
403316 2.0455 1.5 1.8730 150.098114 1.894525 25.19 25.25 1 1 0 0 1 0 -1 1 0 0 0 42 1 2 32 1 83 2 0
403318 2.4227 1.5 2.5090 150.477448 1.895121 24.70 25.25 2 1 0 0 0 0 -1 1 0 0 2 72 1 2 41 1 81 1 0
403320 1.2168 1.5 1.3390 149.714584 1.896255 23.43 24.50 1 1 1 0 0 0 -1 1 0 0 0 32 1 3 45 1 81 1 0
403323 2.5709 2.5 2.6890 149.917923 1.894840 24.50 25.25 1 1 1 0 1 0 -1 1 0 0 0 43 1 4 28 1 81 1 0
403324 2.6956 4.5 2.5990 150.403702 1.895280 24.38 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 2 40 1 81 1 0
403328 9.9999 20.0 1.6195 149.723816 1.895699 25.05 24.50 1 1 1 0 1 0 -1 0 0 0 0 33 1 4 24 1 83 2 0
403337 1.6510 2.5 1.5820 150.035385 1.896337 23.72 24.50 2 1 0 0 0 0 -1 1 0 0 2 52 1 3 44 1 81 2 0
403338 2.9857 9.1 2.0143 150.018890 1.896315 24.07 25.25 1 1 0 0 1 0 -1 1 0 0 0 53 1 4 14 2 83 1 0
403341 2.2966 2.1 1.7259 149.929031 1.896375 25.18 25.25 1 1 1 1 0 0 -1 1 0 0 0 32 1 2 44 1 81 1 0
403344 9.9999 0.0 -9.9999 150.479065 1.896364 24.98 25.25 1 1 0 0 0 0 -1 1 0 0 0 73 1 1 23 1 83 -1 -99
403345 1.9164 2.5 2.0200 150.264679 1.897018 23.60 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 3 49 1 81 1 0
403346 2.2000 1.1 1.6132 150.531494 1.896639 24.66 25.25 1 1 0 0 0 0 -1 1 0 0 0 83 1 1 20 1 79 1 -99
403349 1.4157 3.5 1.3460 150.133926 1.897166 23.09 24.50 1 1 0 1 0 0 -1 1 0 0 0 43 1 1 25 2 81 1 0
403356 2.0500 2.5 2.0500 150.096451 1.896735 24.00 25.25 1 1 1 0 1 0 -1 1 0 0 0 63 1 4 23 1 81 1 0
403357 9.9999 0.0 1.3036 149.994659 1.898014 24.36 24.50 1 1 0 0 0 0 -1 1 0 0 0 33 1 1 19 1 83 1 0
403360 2.2141 2.1 1.4519 150.600311 1.897299 24.38 24.50 1 1 0 0 0 0 -1 1 0 0 0 83 1 1 21 2 79 1 0
403362 1.9307 1.5 2.0340 150.190338 1.896971 24.43 25.25 1 1 1 1 0 0 -1 1 0 0 0 53 1 1 13 2 83 1 0
403363 9.9999 0.0 1.5745 149.923203 1.898171 23.56 24.50 1 1 1 0 0 0 -1 1 0 0 0 33 1 1 18 1 83 1 0
403366 2.3331 3.5 2.3400 150.077896 1.897296 25.15 25.25 1 1 1 0 1 0 -1 1 0 0 0 43 1 1 24 4 81 1 0
403368 1.5968 2.5 1.6950 149.984055 1.897412 23.87 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 2 45 1 81 1 0
403369 9.9999 0.0 2.1994 150.274857 1.897524 24.86 25.25 1 1 0 0 1 0 -1 1 0 0 0 73 1 4 19 2 83 2 0
403374 1.6608 2.5 1.6150 150.097885 1.898057 24.40 24.50 1 1 1 1 0 0 -1 1 0 0 0 42 1 2 31 1 83 2 0
403375 1.1687 2.5 1.1810 150.405273 1.898557 23.33 24.50 1 1 1 1 0 0 -1 1 0 0 0 73 1 1 21 2 83 2 0
403376 2.1686 3.5 2.0670 149.983078 1.898238 24.06 24.50 1 1 1 1 0 0 -1 1 0 0 0 52 1 3 43 2 81 1 0
403378 1.8939 3.5 2.0350 150.393555 1.898130 24.64 25.25 1 1 1 0 0 0 -1 1 0 0 0 82 1 3 37 1 83 2 0
403380 2.1616 4.1 1.7495 149.917099 1.899876 23.62 24.50 2 1 1 0 0 0 -1 1 2 0 0 43 1 4 25 3 81 4 2
403381 1.6247 4.5 1.6400 150.355042 1.898292 24.29 25.25 1 1 0 1 0 0 -1 1 0 0 0 82 1 3 36 1 83 2 0
403384 1.8935 3.5 1.8680 150.369156 1.898405 24.01 24.50 1 1 1 1 0 0 -1 1 0 0 0 63 1 1 23 3 81 2 0
403385 1.2644 2.5 1.2790 150.572250 1.898781 23.89 24.50 1 1 0 0 0 0 -1 1 0 0 0 82 1 2 23 1 83 2 0
403386 1.7866 3.5 2.0160 149.845245 1.898910 23.19 24.50 1 1 1 0 1 0 -1 1 0 0 0 42 1 3 35 1 83 2 0
403387 2.1695 1.1 1.0690 150.178986 1.898927 23.61 24.50 1 1 1 1 0 0 -1 1 0 0 0 52 1 2 33 1 81 1 0
403389 1.8868 1.5 1.7330 150.263611 1.899364 24.17 25.25 1 1 1 1 0 0 -1 1 0 0 0 63 1 1 21 4 81 1 0
403390 2.2982 1.1 1.6502 150.220413 1.898880 24.16 24.50 1 1 1 0 1 0 -1 1 0 0 0 52 1 2 34 1 81 1 0
403391 0.7011 1.5 0.5850 150.444229 1.898877 24.50 25.25 1 1 1 1 0 0 -1 1 0 0 0 73 1 1 22 1 83 3 -99
403392 2.2234 2.1 1.6801 149.937469 1.899377 24.22 24.50 1 1 1 1 0 0 -1 1 0 0 0 42 1 3 37 3 83 3 -99
403394 2.2200 2.5 2.2670 150.469040 1.899529 24.28 25.25 1 1 0 0 0 0 -1 1 0 0 0 82 1 3 38 1 83 3 -99
403397 1.6584 1.5 1.6040 150.222900 1.899291 24.08 24.50 1 1 1 1 0 0 -1 1 0 0 0 73 1 4 18 3 83 2 0
403401 1.1785 1.5 1.1880 150.464005 1.900715 22.86 24.50 1 1 0 0 0 0 -1 1 0 0 0 83 1 4 26 3 79 1 -99
403403 1.0470 1.1 1.6470 150.211868 1.899647 24.47 24.50 1 1 1 1 0 0 -1 1 0 0 0 63 1 4 22 1 81 1 0
403406 2.0303 2.5 1.9870 150.237259 1.899977 24.76 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 3 46 3 81 1 0
403414 2.7170 4.5 2.7000 150.282303 1.900133 23.68 25.25 1 1 0 0 1 0 -1 1 0 0 0 72 1 3 47 2 81 1 0
403417 1.7737 1.5 1.7630 150.342499 1.900593 24.48 24.50 1 1 0 1 0 0 -1 1 0 0 0 72 1 3 48 1 81 1 0
403418 2.2430 1.5 2.1310 150.417160 1.900795 23.55 25.25 1 1 1 0 1 0 -1 1 0 0 0 83 1 4 25 1 79 1 0
403421 2.3752 4.5 2.5500 150.011627 1.900840 24.14 25.25 1 1 1 0 1 0 -1 1 0 0 0 43 1 1 23 3 81 1 0
403422 2.0435 3.1 1.2080 149.890488 1.900883 25.06 24.50 2 1 1 1 0 0 -1 0 2 0 0 32 1 2 40 1 81 4 2
403423 9.9999 0.0 1.6763 149.991089 1.900636 25.17 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 2 42 1 81 1 0
403424 2.9150 3.5 3.1300 150.538345 1.900458 24.67 25.25 1 1 0 0 0 0 -1 1 0 0 0 83 1 1 18 1 79 2 0
403428 9.9999 0.0 1.8731 149.888489 1.902249 24.60 25.25 1 1 1 0 0 0 -1 1 0 0 0 33 1 1 15 1 83 1 0
403432 1.2684 1.5 1.2940 150.598663 1.901129 24.27 24.50 1 1 0 0 0 0 -1 1 0 0 0 83 1 1 19 1 79 3 -99
403438 2.0509 3.5 2.1370 150.058334 1.901466 24.67 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 2 29 2 83 2 0
403439 2.0320 2.5 1.9970 150.375763 1.901356 24.43 25.25 1 1 1 0 0 0 -1 1 0 0 0 83 1 4 24 2 79 1 0
403441 1.7089 1.1 1.1967 149.950287 1.901999 23.96 24.50 1 1 0 1 0 0 -1 1 0 0 0 32 1 2 41 1 81 1 0
403445 1.6039 2.5 1.7650 150.420197 1.903164 23.70 25.25 1 1 1 1 0 0 -1 1 0 0 0 73 1 1 19 1 83 2 0
403446 1.6012 2.5 1.6190 150.464172 1.902434 23.70 24.50 1 1 0 0 0 0 -1 1 0 0 0 73 1 1 20 3 83 1 0
403447 9.9999 0.0 -9.9999 149.987823 1.903590 24.11 24.50 1 1 0 0 0 0 -1 1 0 0 0 52 1 3 40 3 81 -1 -99
403448 9.9999 0.0 1.8469 149.998062 1.902223 25.11 25.25 1 1 1 1 0 0 -1 1 0 0 0 53 1 4 12 1 83 1 0
403449 9.9999 0.0 1.0554 150.030792 1.902362 23.83 24.50 1 1 1 0 0 0 -1 1 0 0 0 52 1 3 41 1 81 1 0
403452 1.5016 1.5 1.4540 150.565491 1.902150 24.48 24.50 1 1 0 0 0 0 -1 1 0 0 0 82 1 2 21 2 83 3 -99
403453 2.1148 2.5 2.0030 150.181870 1.902096 24.98 25.25 1 1 0 0 1 0 -1 1 0 0 0 52 1 2 32 1 81 1 0
403454 2.7540 9.1 2.2307 150.422974 1.902451 25.17 25.25 1 1 0 0 0 0 -1 1 0 0 0 82 1 3 34 2 83 2 0
403459 2.0500 1.1 1.3912 149.989883 1.902616 24.29 24.50 1 1 1 1 0 0 -1 1 0 0 0 33 1 1 17 2 83 1 0
403461 2.2300 3.5 2.2790 150.468277 1.902423 24.85 25.25 1 1 0 0 0 0 -1 1 0 0 0 82 1 3 35 1 83 2 0
403463 1.6603 1.5 1.6070 149.834167 1.902932 24.79 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 3 44 1 81 1 0
403465 1.5523 2.5 1.5990 149.929199 1.903263 23.79 24.50 1 1 1 1 0 0 -1 1 0 0 0 33 1 1 16 2 83 1 0
403474 1.6469 3.5 1.5990 150.376770 1.903459 23.61 25.25 1 1 1 1 0 0 -1 1 0 0 0 62 1 2 29 2 83 2 0
403476 1.0801 1.1 1.6634 150.073456 1.903206 24.28 24.50 1 1 0 1 0 0 -1 1 0 0 0 52 1 3 42 2 81 1 0
403481 1.8724 2.5 1.6970 150.182602 1.903486 23.99 24.50 1 1 0 0 0 0 -1 1 0 0 0 63 1 4 20 1 81 1 0
403483 2.2245 1.5 1.9540 150.339157 1.903903 25.09 25.25 1 1 0 1 0 0 -1 1 0 0 0 63 1 1 19 1 81 1 0
403484 9.9999 0.0 1.8990 150.462891 1.904276 24.45 25.25 1 1 0 0 0 0 -1 1 0 0 0 83 1 4 23 1 79 1 0
403489 1.0304 2.1 1.9063 149.992203 1.905247 23.36 25.25 1 1 1 1 0 0 -1 1 0 0 0 32 1 2 39 1 81 1 0
403490 2.0200 2.1 1.6248 150.538513 1.904087 24.29 25.25 1 1 0 0 0 0 -1 1 0 0 0 83 1 1 15 1 79 1 0
403491 1.5985 13.5 1.5140 150.407562 1.904798 23.94 24.50 1 1 1 0 0 0 -1 1 0 0 0 83 1 4 22 2 79 1 0
403492 1.9448 2.1 1.1380 150.032074 1.904290 24.43 24.50 1 1 1 0 0 0 -1 1 0 0 0 43 1 1 20 3 81 1 0
403493 2.5114 1.4 -9.9999 150.135895 1.905033 23.53 25.25 1 1 0 0 0 0 -1 1 0 0 0 43 1 1 22 1 81 -1 -99
403494 2.1004 1.1 1.4811 149.746490 1.905141 23.45 24.50 1 1 1 1 0 0 -1 1 0 0 0 33 1 4 17 2 83 1 0
403495 2.0537 2.5 2.0025 149.939194 1.904629 24.89 25.25 1 1 1 0 0 0 -1 1 0 0 0 42 1 3 34 3 83 3 -99
403499 2.0760 3.5 2.0390 150.322372 1.904373 24.27 25.25 1 1 0 0 1 0 -1 1 0 0 0 62 1 2 28 1 83 2 0
403504 2.0630 2.1 1.4863 150.586105 1.905956 24.08 24.50 1 1 0 0 0 0 -1 1 0 0 0 83 1 1 16 4 79 1 0
403506 1.5039 3.5 1.4830 150.386475 1.905615 23.69 24.50 1 1 1 1 0 0 -1 1 0 0 0 63 1 1 20 1 81 1 0
403508 1.7631 2.5 1.7030 149.860748 1.905420 24.36 24.50 1 1 1 0 1 0 -1 1 0 0 0 43 1 4 22 1 81 1 0
403509 1.9358 2.5 2.0730 150.300186 1.905234 23.81 25.25 1 1 0 0 1 0 -1 1 0 0 0 63 1 1 18 1 81 1 0
403514 2.2156 1.5 2.1270 150.233841 1.906063 24.91 25.25 1 1 0 1 0 0 -1 1 0 0 0 52 1 2 31 2 81 1 0
403515 9.9999 0.0 1.4389 150.045944 1.905744 24.11 24.50 1 1 1 1 0 0 -1 1 0 0 0 53 1 4 11 2 83 1 0
403520 9.9999 20.0 2.4983 150.032013 1.905726 24.85 24.50 1 1 1 0 0 0 -1 0 0 0 0 43 1 1 20 2 81 2 0
403525 1.3385 1.5 1.3590 150.168839 1.906128 24.43 24.50 1 1 0 1 0 0 -1 1 0 0 0 53 1 1 12 1 83 1 0
403526 2.1452 1.1 1.6623 149.755142 1.906536 24.37 24.50 1 1 1 0 1 0 -1 1 0 0 0 32 1 3 40 1 81 1 0
403529 9.9999 0.0 1.7431 149.902634 1.906564 24.88 25.25 1 1 1 0 0 0 -1 1 0 0 0 33 1 1 12 1 83 1 0
403530 2.0896 2.1 1.2120 150.518784 1.906601 23.61 25.25 2 1 0 0 0 0 -1 1 0 0 2 73 1 1 18 2 83 3 -99
403531 9.9999 0.0 1.6259 150.258209 1.909005 24.34 24.50 1 1 1 0 0 0 -1 1 0 0 0 73 1 4 13 1 83 2 0
403534 1.5279 13.5 1.4716 150.188293 1.907956 23.72 24.50 2 1 0 0 0 0 -1 1 0 0 2 52 1 2 30 1 81 3 -99
403535 2.2793 2.5 1.9738 150.398697 1.906607 24.65 25.25 1 1 1 0 1 0 -1 1 0 0 0 73 1 1 16 1 83 2 0
403536 2.8327 3.5 2.9400 150.505478 1.906559 25.13 25.25 1 1 0 0 0 0 -1 1 0 0 0 72 1 2 35 1 81 1 0
403539 2.4230 2.5 2.4140 150.093735 1.906863 25.00 25.25 1 1 1 0 1 0 -1 1 0 0 0 63 1 4 17 2 81 1 0
403541 2.2329 2.5 1.9266 150.248276 1.906767 24.78 25.25 1 1 0 0 1 0 -1 1 0 0 0 72 1 3 43 1 81 1 0
403545 1.2656 3.5 1.3780 150.607315 1.907384 24.43 24.50 1 1 0 0 0 0 -1 1 0 0 0 82 1 2 20 2 83 2 0
403548 1.7855 2.5 1.7790 149.953735 1.907202 23.88 24.50 1 1 1 1 0 0 -1 1 0 0 0 33 1 1 13 1 83 1 0
403550 1.6221 1.5 1.5410 150.354813 1.907161 24.41 24.50 1 1 0 1 0 0 -1 1 0 0 0 62 1 2 27 1 83 2 0
403551 1.9573 1.5 1.9200 150.006317 1.907167 24.32 24.50 1 1 1 0 0 0 -1 1 0 0 0 33 1 1 14 2 83 1 0
403552 0.1654 4.5 0.1954 149.988770 1.908554 23.12 24.50 1 1 1 0 0 0 -1 1 0 0 0 32 1 2 36 1 81 4 2
403555 9.9999 0.0 2.0938 149.993301 1.907256 24.33 25.25 1 1 1 0 1 0 -1 1 0 0 0 52 1 3 37 1 81 1 0
403556 2.2737 2.1 1.1725 150.181717 1.907196 25.01 25.25 1 1 0 0 0 0 -1 1 0 0 0 62 1 3 23 1 83 3 -99
403560 9.9999 0.0 1.7540 150.065475 1.907976 24.16 24.50 1 1 1 1 0 0 -1 1 0 0 0 43 1 1 19 1 81 1 0
403561 2.0604 3.5 1.9740 150.044098 1.907727 24.39 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 2 27 1 83 2 0
403566 2.9384 2.5 3.0060 149.874100 1.908873 24.72 25.25 1 1 1 0 0 0 -1 1 0 0 0 43 1 4 20 3 81 1 0
403567 2.1605 3.5 2.1350 149.867584 1.908276 24.10 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 3 31 2 83 2 0
403568 2.7291 1.1 1.2315 150.416519 1.910586 24.24 24.50 1 1 1 0 0 0 -1 1 0 0 0 73 1 1 14 1 83 2 0
403570 2.0453 2.5 2.0020 150.442230 1.908101 24.35 25.25 1 1 1 0 1 0 -1 1 0 0 0 73 1 1 17 1 83 2 0
403573 2.2300 2.5 2.1500 150.373520 1.908234 24.78 25.25 1 1 0 0 1 0 -1 1 0 0 0 82 1 3 30 4 83 2 0
403575 2.3582 2.5 2.5890 150.033112 1.908386 24.92 25.25 1 1 1 0 0 1 -1 1 0 0 0 52 1 3 38 1 81 1 0
403577 9.9999 0.0 3.1562 150.447189 1.908630 25.05 25.25 1 1 0 0 0 0 -1 1 0 0 0 83 1 4 20 6 79 2 0
403579 1.8839 1.1 0.8003 150.029114 1.908718 24.32 25.25 1 1 0 0 0 0 -1 1 0 0 0 53 1 4 10 2 83 2 0
403590 2.1546 2.5 2.2420 149.923843 1.909547 24.41 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 2 35 1 81 1 0
403593 0.5934 3.1 1.9324 149.714081 1.910695 24.64 25.25 1 1 1 0 0 0 -1 1 0 0 0 32 1 3 37 2 81 1 -99
403594 1.1508 1.5 1.3125 150.153915 1.909815 24.36 24.50 1 1 1 1 0 0 -1 1 0 0 0 53 1 1 10 1 83 1 0
403596 2.2344 14.5 1.9800 150.491318 1.910278 22.07 24.50 1 1 1 1 0 0 -1 1 0 0 0 72 1 2 33 1 81 4 2
403598 0.9181 3.5 0.8500 150.189041 1.910005 23.14 24.50 2 1 0 0 0 0 -1 1 0 0 2 63 1 4 16 2 81 3 -99
403600 9.9999 0.0 0.1595 150.383224 1.910276 25.00 25.25 1 1 0 0 0 0 -1 1 0 0 0 62 1 2 26 1 83 3 -99
403601 2.0765 1.5 1.7728 149.730087 1.909790 24.89 25.25 1 1 0 0 0 0 -1 1 0 0 0 33 1 4 14 2 83 1 -99
403606 2.8051 1.5 2.5738 150.405228 1.910851 25.02 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 2 32 1 81 1 0
403610 2.4943 3.1 2.0299 150.492462 1.911085 23.79 25.25 1 1 1 0 1 0 -1 1 0 0 0 73 1 1 15 2 83 2 0
403611 2.3022 3.5 2.3280 150.262543 1.911064 24.56 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 3 41 1 81 1 0
403612 2.1174 1.5 1.8460 150.300690 1.910941 24.02 25.25 1 1 1 0 1 0 -1 1 0 0 0 62 1 2 25 1 83 2 0
403616 2.4982 1.1 2.0877 150.544128 1.911811 23.60 25.25 1 1 0 0 0 0 -1 1 0 0 0 83 1 1 14 2 79 2 0
403617 9.9999 20.0 2.1780 149.730194 1.911043 25.19 25.25 1 1 1 0 0 0 -1 1 0 0 0 33 1 4 14 1 83 1 0
403627 9.9999 0.0 1.8167 150.103592 1.912090 24.84 25.25 1 1 1 0 0 0 -1 1 0 0 0 42 1 2 26 1 83 2 0
403628 9.9999 0.0 1.8252 149.899841 1.911835 25.13 25.25 1 1 1 1 0 0 -1 1 0 0 0 33 1 1 11 5 83 1 0
403629 2.7982 4.5 2.7750 150.001617 1.911904 24.43 25.25 1 1 1 0 0 1 -1 1 0 0 0 52 1 3 36 2 81 1 0
403630 1.9387 1.5 2.1495 149.896805 1.912691 24.11 25.25 1 1 0 0 0 0 -1 1 0 0 0 43 1 4 18 2 81 2 0
403632 2.4127 1.5 2.5247 150.132278 1.911637 23.85 25.25 1 1 0 0 0 0 -1 1 0 0 0 43 1 1 18 2 81 3 -99
403636 9.9999 0.0 1.6178 149.767273 1.913328 25.22 25.25 1 1 1 0 0 0 -1 1 0 0 0 33 1 4 12 3 83 1 0
403637 2.3434 2.5 2.3660 150.089767 1.911749 25.07 25.25 1 1 1 0 1 0 -1 1 0 0 0 43 1 1 17 1 81 1 0
403642 2.3852 1.5 2.1200 150.350098 1.911826 25.01 25.25 1 1 0 0 0 0 -1 1 0 0 0 73 1 4 12 2 83 2 0
403652 1.4382 2.5 1.3470 149.841675 1.912814 24.46 24.50 1 1 1 0 0 0 -1 1 0 0 0 43 1 4 17 1 81 1 0
403654 2.0163 3.5 2.0470 149.934021 1.913021 24.03 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 2 34 3 81 1 0
403655 2.0396 2.5 1.9650 150.481171 1.913671 24.84 25.25 1 1 1 0 0 0 -1 1 0 1 0 72 1 2 31 1 81 1 0
403656 9.9999 0.0 1.6273 149.727127 1.913442 25.03 25.25 1 1 1 0 0 0 -1 1 0 0 0 33 1 4 11 2 83 1 0
403657 2.7062 1.1 3.2027 150.180939 1.912942 24.14 25.25 2 1 0 0 0 0 -1 1 0 0 2 53 1 1 8 2 83 1 0
403663 2.1405 3.5 2.2990 150.254425 1.913494 24.11 25.25 1 1 1 0 1 0 -1 1 0 0 0 52 1 2 29 2 81 1 0
403668 2.7013 22.5 2.6981 150.180862 1.913427 24.62 25.25 1 1 1 0 0 1 -1 1 0 0 0 53 1 1 8 3 83 1 0
403669 0.1232 3.1 2.1297 149.770004 1.914620 22.72 24.50 1 1 1 1 0 0 -1 1 0 0 0 32 1 3 35 1 81 1 0
403670 9.9999 0.0 1.6925 150.299667 1.915501 24.42 25.25 1 1 0 0 0 0 -1 1 0 0 0 72 1 3 38 1 81 1 0
403676 2.4905 1.1 1.5513 149.897827 1.915336 24.39 24.50 1 1 1 0 0 0 -1 1 0 0 0 42 1 3 29 2 83 2 0
403678 2.1655 1.5 1.9720 149.723846 1.914550 24.34 25.25 1 1 0 1 0 0 -1 1 0 0 0 32 1 3 34 1 81 1 0
403680 2.0168 3.5 1.9604 150.394882 1.914365 24.10 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 2 30 2 81 1 0
403682 2.2362 2.5 2.2400 150.301880 1.914231 25.00 25.25 1 1 1 1 0 0 -1 1 0 0 0 73 1 4 11 1 83 2 0
403683 1.1362 1.5 1.2000 150.391052 1.916198 24.20 24.50 1 1 0 0 0 0 -1 1 0 0 0 73 1 1 10 1 83 2 0
403685 1.7147 2.5 1.6710 150.200928 1.914841 24.71 25.25 1 1 1 1 0 0 -1 1 0 0 0 62 1 3 21 2 83 2 0
403689 2.2163 1.1 -9.9999 150.044739 1.915252 23.47 24.50 1 1 0 0 0 0 -1 1 0 0 0 52 1 3 34 1 81 -1 -99
403690 2.3258 1.1 1.7818 150.340424 1.915000 24.88 25.25 1 1 1 1 0 0 -1 1 0 0 0 72 1 3 39 1 81 1 0
403693 9.9999 0.0 1.1870 150.604355 1.916846 24.40 24.50 1 1 0 0 0 0 -1 1 0 0 0 83 1 1 12 3 79 2 0
403700 0.7796 1.1 2.0825 150.088745 1.915498 24.29 25.25 1 1 1 1 0 0 -1 1 0 0 0 52 1 3 35 1 81 1 0
403703 1.6480 3.5 1.5430 150.434448 1.915775 23.06 24.50 1 1 1 1 0 0 -1 1 0 0 0 83 1 4 17 1 79 1 0
403707 2.2128 4.5 2.2780 150.324448 1.915712 23.59 25.25 1 1 1 0 1 0 -1 1 0 0 0 63 1 1 14 1 81 1 0
403708 2.0915 1.1 1.7817 150.382095 1.916262 25.23 25.25 1 1 0 0 0 0 -1 1 0 0 0 63 1 1 15 1 81 2 0
403709 9.9999 0.0 1.4665 149.927444 1.917087 24.44 24.50 1 1 1 0 0 0 -1 1 0 1 0 32 1 2 31 1 81 1 0
403711 9.9999 0.0 1.1123 150.102463 1.916711 24.44 24.50 1 1 0 0 0 0 -1 1 0 0 0 43 1 1 15 2 81 1 0
403712 2.2173 4.5 2.3160 150.574982 1.915895 24.30 25.25 1 1 0 0 0 0 -1 1 0 0 0 82 1 2 18 1 83 2 0
403713 2.3181 12.1 1.7545 149.909180 1.920910 24.20 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 2 29 3 81 1 0
403715 2.4550 3.5 2.6840 150.427551 1.916108 25.23 25.25 1 1 0 0 1 0 -1 1 0 0 0 82 1 3 29 1 83 2 0
403719 1.4958 1.5 1.4630 150.106110 1.916496 24.34 24.50 1 1 1 1 0 0 -1 1 0 0 0 62 1 3 19 1 83 2 0
403722 2.2077 4.5 2.3200 150.131744 1.917475 22.75 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 2 25 2 83 2 0
403723 2.3841 3.5 2.5360 150.054230 1.916320 24.77 25.25 1 1 1 0 1 0 -1 1 0 0 0 43 1 1 14 1 81 1 0
403724 1.2704 1.5 1.2480 150.512405 1.917187 23.60 24.50 1 1 0 0 0 0 -1 1 0 0 0 72 1 2 29 2 81 1 0
403727 2.0500 1.1 1.7086 150.407791 1.917328 23.99 24.50 1 1 1 1 0 0 -1 1 0 0 0 72 1 2 27 2 81 1 0
403733 1.8833 2.1 1.4054 149.990707 1.917555 23.65 24.50 1 1 1 0 0 0 -1 1 0 0 0 32 1 2 32 1 81 1 0
403735 1.5646 1.1 2.0816 150.465042 1.917348 24.48 25.25 1 1 1 1 0 0 -1 1 0 0 0 72 1 2 28 1 81 1 0
403741 1.6526 2.5 1.4579 150.076569 1.918890 23.88 24.50 2 1 0 0 0 0 -1 1 0 0 2 52 1 3 32 2 81 3 -99
403748 0.6975 9.1 1.1971 150.371628 1.919056 23.95 24.50 1 1 0 0 0 0 -1 1 0 0 0 62 1 2 22 1 83 2 0
403749 1.9885 1.1 1.4249 150.172897 1.918708 24.22 24.50 1 1 0 0 0 0 -1 1 0 0 0 63 1 4 11 1 81 1 0
403750 1.7411 1.5 1.7750 150.257828 1.917932 23.70 24.50 1 1 0 1 0 0 -1 1 0 0 0 52 1 2 27 1 81 1 0
403752 1.7450 1.1 1.1726 149.714355 1.918823 23.12 24.50 1 1 0 0 0 0 -1 1 0 0 0 32 1 3 31 1 81 1 0
403753 9.9999 0.0 1.6787 150.143677 1.918251 25.23 25.25 1 1 0 0 1 0 -1 1 0 0 0 52 1 2 25 1 81 1 0
403757 2.2880 2.1 1.1598 150.375961 1.919394 24.24 24.50 1 1 1 0 0 0 -1 1 0 0 0 63 1 1 12 1 81 1 0
403758 9.9999 0.0 0.7778 150.471832 1.918718 25.18 25.25 1 1 0 0 0 0 -1 1 0 0 0 83 1 4 15 2 79 1 -99
403760 2.3814 3.5 2.5020 150.209412 1.918712 24.69 25.25 1 1 1 0 1 0 -1 1 0 0 0 53 1 1 6 3 83 1 0
403767 2.4198 1.1 1.3706 150.066727 1.919509 23.93 24.50 1 1 1 0 0 0 -1 1 0 0 0 53 1 4 9 1 83 1 0
403769 2.3130 1.1 1.6177 150.404922 1.918836 25.14 25.25 1 1 1 0 1 0 -1 1 0 0 0 83 1 4 14 1 79 1 0
403770 2.0899 1.5 1.8509 150.022583 1.919365 23.98 25.25 1 1 1 1 0 0 -1 1 0 0 0 53 1 4 8 1 83 1 0
403772 9.9999 0.0 1.5610 149.951736 1.920062 24.76 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 3 27 1 83 2 0
403774 2.5030 4.5 2.5390 150.125702 1.919526 23.80 25.25 1 1 1 0 1 0 -1 1 0 0 0 63 1 4 10 1 81 1 0
403775 2.0700 1.5 1.8393 150.213196 1.919803 24.40 24.50 1 1 1 0 1 0 -1 1 0 0 0 63 1 4 12 2 81 1 0
403776 2.0280 1.1 1.4455 150.073074 1.919873 24.20 24.50 2 1 0 0 0 0 -1 1 0 0 2 43 1 1 11 1 81 1 0
403777 1.6271 1.5 1.5410 150.271103 1.919056 24.34 24.50 1 1 0 1 0 0 -1 1 0 0 0 63 1 1 10 1 81 1 0
403780 2.1678 1.5 2.2310 149.963928 1.919408 25.06 25.25 1 1 0 0 1 0 -1 1 0 0 0 33 1 1 10 2 83 1 0
403783 1.9202 1.5 1.8270 150.019547 1.919451 24.51 25.25 1 1 1 1 0 0 -1 1 0 0 0 52 1 3 31 1 81 1 0
